,one_plus_7t.csv,customer_id,user_name,ratings,review_head,review_body
3225,3225,review-58465525-5866-415a-8d6a-a75691fb8b12,Akshay Mittal,3,Does the job,camera good theres hardly use 48mp mode battery display also fine highly anticipated snapdragon 686 processor isnt great phone lags couple times switching different apps sometimes frustrating also phone feels heavy holdtheres heating issue sure even fast chargersalso overall look pretty good back glass
3226,3226,review-aa084b21-ddba-46dc-840e-0177cd3e2b17,Shakeel Khan,1,Unsatisfactory,heating issuefull adsdisplay quality badgo realme 3 pro
3227,3227,review-b75e2e08-51b3-491a-ac47-00cb1682593a,Jagat Mondal,5,Awesome,awesome camera beautiful happy
3228,3228,review-d5814e8e-8aab-41cc-a198-321bad9da242,Spectra Stark,5,Must buy! Perfect Product! Do read it if you're confused.,im posting review phone everyone already done detailed manner review wont different redmi note 7 pro everyone said beast price rangeits phone used youngsters medium budget people im give reasons u buy shut blind fan bois illiteratesyou buy care performance displayyou buy want long lasting perforead
3229,3229,review-37e95fed-c9ae-4bc7-af8b-18853f85304e,Sk ikbal,4,Good quality product,really device velue money ever
3230,3230,review-c7b557a0-3a23-4326-b9d8-2eeda8394216,kokkiligadda Srikanth,1,Unsatisfactory,camera hanging poor quality performance lowtech vist worst boy dont buy product
3231,3231,review-d3aeee76-1187-4635-8cfc-30990c19a6fa,Shivajee Shiva,5,Must buy!,money worthy1525 mb images capture 48 mp camera battery performance average overall give 5 star
3232,3232,review-279376c2-7d78-438e-8fd5-a8d27ada2d03,Parmar Kiran,3,Just okay,display bezel big
3233,3233,review-3028718a-f137-4687-a1ad-0c46499eedfa,Irudayaraj Raj,1,Don't waste your money 14000 rs loss,speaker nice vaipret work touch screen still totaly bad
3234,3234,review-8cc58ff0-ce98-46f9-9f81-69f55c97854c,PRASANTHKUMAR,2,Could be way better,camera quality ok slow taking snap also hang video recording lots add redmi failed expectation first time also heating issue feel time half paint gone speaker going return exchange delivery took 5 days even filipcart plus
3235,3235,review-8e8a86cd-31dc-4b9a-b1cf-326a522043c2,PRASHANT MOURYA,4,Delightful,dont buy thisnight flas selfie better m30 rme 3 properformance lagging typingand u expect pubg
3236,3236,review-ff8881b3-9503-4fba-a3c9-1b49d1f7da10,Tejas Ghule,1,Horrible,phone heating issue although use instagram 3035 min 48 mp camera good zoom close range 48 mp good enough battery charging fast drain also fast atlast go upto 445 hours heavy use heating major problem summer dont think play 2 hours think useful
3237,3237,review-70357f34-9b80-458c-870a-efa3e71237a7,Mukesh Badee,5,Just wow!,camera bad
3238,3238,review-d44c9053-399b-4aa9-8273-07af6131f494,Ajaz Ahmad,1,Hated it!,worst mobile not7 pro please buy mobilei running mobile 5 days hanging problem headphone jack got spoiledi returned phone flipkart canceled
3239,3239,review-a12ce877-1858-47c4-a1a8-5eb668b49f9b,Jinesh Doshi,1,Don't waste your money,dont know people buying phone till nowthis phone performance poorhanging like helli purchased phone first sell sold maps workingperforming like hellits processor poorplz dont go wits reviewits overratedbuy brand phonebecause day day mi phone becoming worst worst
3240,3240,review-57c912f8-04f4-4e1a-967a-91d5a9da852c,Ananda Maity,1,Worst experience ever!,product hanged
3241,3241,review-b47bf3f9-df26-4ad5-8c0d-65afc858a554,Deepak Pal,1,Horrible,hanging phone
3242,3242,review-c793460e-10cd-416f-a163-9d62f20e1723,Abhishek Kumar Pandey,1,Worst experience ever!,india largest bad brand mobile always reboot problem network problem many problems
3243,3243,review-f4770e38-5ca8-4e47-8bf8-805947bb386d,Flipkart Customer,2,Could be way better,writing review using 8 month purchase found average phone1 camera satisfactory good dim lightnight2 battery good works approx day average use3 getting unnecessarily mi apps notification even blocking u bear mi apps notification irritating problem every mi note series phone4 touch screen also good smooth phone range
3244,3244,review-fddd3683-2224-42cb-a0cd-b082319bc833,Aakash Kamble,1,Not recommended at all,phone always hang receive call open system app get hang flipkart service failed expectation mobile
3245,3245,review-29f6f6bb-6e83-4576-90d4-294c721e4027,Bharat Verma,1,Very poor,bad battery life
3246,3246,review-a7c0234b-7a57-4f4c-8d98-0d47ec1aac3a,Chandan Kumar Sahoo,2,Moderate,hang problem
3247,3247,review-9d92d374-13f5-4001-9a65-8dcb21b8e97a,Smrithul S,4,Really Nice,used phone 3 days good phone lagging heating opened camera 10 minutesi feels weight high cannot hold phone long time without painthe charger given 5v output charger phone supports 18w fast charging want charge phone faster buy fast chargerspeaker mic good feels better suggest xiaomi give dolby atmos phonescamera qread
3248,3248,review-c89d60b4-c18a-424a-a0ec-c4fba517434c,Nagaraj S,2,Not good,earphonesi dont get earphones along phone totally disappointed
3249,3249,review-780f87cf-766a-4f0a-856b-8c8927160afc,Flipkart Customer,4,Delightful,important thing actually get value money spend buy product camera awesome doesnt lag doesnt hang multitasking display quality excellent last least battery life smart phone many features dont expect anything super extraordinary delivers charged fast charging support rest
3250,3250,review-d16b5b7e-7634-4779-b317-2f98e73b7309,Subrat Pradhan,1,Worthless,3rd grade mobile
3251,3251,review-65155e4f-4175-4c89-9b30-ad6e248170d8,Chandramandra Venkateswara Rao,1,Useless product,bad compare camera quality less realme mobiles radiation high
3252,3252,review-ddd01343-3728-429d-8d1c-91fa8d6e0528,Flipkart Customer,1,Horrible,third class mobile phone filpkart
3253,3253,review-3465b396-99da-456e-b503-24a68808cc75,Pradip Niranjane,5,Perfect product!,network problem note 7 pro handset
3254,3254,review-19bfd1d6-9379-4a60-b8cf-6f9ca32d1ea7,animesh,1,Unsatisfactory,phone full bugs sometimes phone gets switched automatically n sometimes phone n yet u wont able receive call u reboot ur phone something intolerable n yes solution problem
3255,3255,review-91a0cdca-747b-4976-853a-948dfdc61e51,Ajay Yadav,4,Good quality product,best camerabest batteryand best performance
3256,3256,review-69dbe4be-994f-43b8-a4fc-a5f445ce901e,Amit Sarkar,5,Classy product,best phonepubg performance awesome
3257,3257,review-19dd455d-4406-4770-9154-50028cb13e65,kishor gouda,1,Absolute rubbish!,dont buy redmi note 7pro u got many issuesnetwork problemheatsno battery backup
3258,3258,review-384328ef-95b1-4921-8fe8-6705c84bd804,shubhankar saha,1,Don't waste your money,worthless
3259,3259,review-39b7bf83-cd50-4d60-b399-00d9db59a47f,RAVI SHANKAR YADAV,5,Just wow!,best mobile redmi note 7 pro
3260,3260,review-f72efeeb-e2d3-4e01-8c2a-ff154fa30135,Flipkart Customer,1,Useless product,phone doesnt connect calls often need restart make going calls
3261,3261,review-7f8fae0f-24f0-4df4-b2ff-3c7b9db1ffb7,PRAVIN DUKHANDE,2,Slightly disappointed,dont buy product model failed
3262,3262,review-3c18007d-04a0-4166-ac3f-1093665166d5,Flipkart Customer,1,Utterly Disappointed,mobile ok complete pack features fingerprint sensor attached back glass panel delicate detached within one week fingerprint sensor working thereon may bad luck delicated mobile delivered meinstead hybrid sim slot inclusion dedicated memory slot may considered future note series
3263,3263,review-1f5881a2-0c98-435c-9af6-cd10e4d37110,Sandeep Upadhyay,2,Could be way better,48 megapixel camera average even samsung 5 megapixel camera clicks clear picture lot unwanted applications preloaded cant uninstalled display much bright even auto brightness mode good eyes
3264,3264,review-6db3c674-385b-40b7-8ffe-5a2bba0093a1,Bibhuprasad Pradhan,5,Classy product,camera great budget battery good ads irritating disabled choosing region united kingdom phone looks great glass back gorilla glass 5 sides
3265,3265,review-83d3f325-d975-49d0-a03a-b396bda6aedc,Bikram Nag,5,Simply awesome,love flipkart made life service quality awsome good bless team flipkarti recommend flipkart ok flipkart write thing nice good
3266,3266,review-40a19d38-2415-4885-9335-f978a9ce5927,Flipkart Customer,1,Don't waste your money,sound problem keeping phone spekar talking voice wont go use headphone talking also voice wont reach side camera quality avg waiste money first time used mi phone wont suggest buy
3267,3267,review-54944a4c-cd60-4763-9924-69ad07f18c92,Sudhanshu Deo,5,Terrific purchase,glad received phone 4days time use hanged 7 times made replacement request didnt make return request coz shall take one chance finally denigrate note 7 pro model
3268,3268,review-6c093dd8-7936-4219-884f-84eb7f0e110d,Keshav kanhai,1,Unsatisfactory,mobile automatically problem hiting problem
3269,3269,review-3dfdb0c3-9651-4483-96b1-9c753672bc3f,Pankaj Goyal,1,Waste of money!,worse note 4
3270,3270,review-8186cf7e-30aa-4d35-aa59-d1587d312a3c,Pranjal Maurya,1,Worthless,bad quality
3271,3271,review-c3dccd96-4b83-4493-bb89-67f982f0624f,Gopi,1,Waste of money!,mi remove system advertisements disturbing normal phone usage atleast give user freedom disable tha adds totally disapponted mi thought returning phone recommend phone anyone
3272,3272,review-02d8b4c9-661b-4520-825e-b6a47c3ddf60,Sai Babu,5,Must buy!,nice mobile 7pro vary good performance nice backup valu money
3273,3273,review-2858390e-5bf7-4c24-9877-c3da57adabb8,chethan,2,Could be way better,recievd 15th august evening started use next daytoday 20th augusttrust phone 4gb ram already got hanged 3 times 5 days reaching 25 charge hang time first got hanged tjought normal new phone already got 3 time hanged using mi 7s used brand 1 n half year phone havnt got hanged twice 1n half year around 12k mobile pread
3274,3274,review-ae14abf2-4d81-4be3-a69a-95e8729cf509,Ganesh Hatte,4,Wonderful,great product 1215k price rangehowever performance upto mark volume mic low mi kept screen without notch displaythere lag capturing photo 48mprear camera flat design rather popping rear surface
3275,3275,review-e2d832ec-e415-426a-a67e-2ceeaa01de5f,Manju Sankhwar,3,Decent product,exchange policy worst need improved
3276,3276,review-01fa989c-bdff-454f-87e1-afbe046603aa,Samim Islam,4,Good quality product,3 month uses writing review good phone price range camera good display feels awesome battery life good expected back camera got scratches
3277,3277,review-2c93a2ae-0b4c-4857-84ec-57bfe249d18f,Keshab Nath,5,Perfect product!,supove phone isamazing camera quality battery performance awesomebut video recording u must use google camerabecause camera isnt suitable video recording overall price doubt rounder
3278,3278,review-6e412a6f-dafa-4909-9d7b-9dc80df5efc9,Sarfraz,2,Not good,total waste phone plz never buy writing usage april till date important thing phone never gives 4g speed network switched 3 network use live hyderabad remote place call quality n internet using kinda abysmal pathetic plz save money nd buy phone
3279,3279,review-71a74dc6-b20f-42d8-bbaa-158c624427e5,Flipkart Customer,5,Just wow!,awesome smart phone price thanks flipkart thanks team mi give futuristic smartphone everyone pricecamera awesome love itbettery nicedisplay nicekya btau bava ek dum jhakkasss phone hai
3280,3280,review-3027d802-5d42-45ef-b4f6-62dd4a2c9f1a,Shubham Ranjan,5,Simply awesome,value money problems
3281,3281,review-33c9cfd6-40f1-42bb-9908-4a80c2b0ad67,prakash sah,2,Could be way better,received defected piece wrost flipkart return policy bad experiences
3282,3282,review-aa633fea-27d2-42b6-b8b8-73cb975d143a,Flipkart Customer,1,Useless product,bad phone horrible experience product receive phone 18 july within week issue started phone getting switched automatically getting switched charging signal showing fiipkart sold defective product
3283,3283,review-112631a1-eab1-4183-9a83-4aaef1e6ee68,Himanshu Srivastava,4,Delightful,camera really good doesnt seem 48 mp yes expect least 32mp battery back superb use 30 hrs easily frequent internet user using since 20th july didnt face problem yet
3284,3284,review-4059c13f-4a24-455e-bcb6-eeed418d0a98,Gurpreet Singh,1,Absolute rubbish!,total waste money devices hanging even type messages
3285,3285,review-9d8f9f3c-5179-4be9-9d13-5acf43f540be,jayesh kerkar,1,Don't waste your money,ok
3286,3286,review-1568ba4f-3226-4910-b362-4eed329159a5,Amit Mishra,3,Nice,camera good playing games using device like 1520 min really get heat face lag using 3rd party system application hope redmi soon release fix issues
3287,3287,review-43b1caad-3e40-4f50-b2ae-08a294c4a62f,Pankaj soni,5,Excellent,best moblie price good look
3288,3288,review-f457fa26-62ea-44cd-9463-41a0e1fec8b5,Rajesh Chaudhary,4,Good choice,great experience
3289,3289,review-893f8d0c-5b05-471d-909b-643f13c97d76,Flipkart Customer,5,Excellent,wao fantastic
3290,3290,review-78e9f627-5e9c-4bcc-8799-62b8d1e4afd0,Zahid Sayyed,1,Absolute rubbish!,lots hanging heating issues camera good rest everything paper built quality poor performance also badhangs photo gallery small apps toospeakers phone cheap quality bad sound u listen builtin speakerlots bloatware even disable seems redmi phones secure banking transactionits fancy looking phone
3291,3291,review-c4933896-3c59-4267-a8ef-68172d583d6e,Ranu Rajpurohit,5,Fabulous!,good mobilebest qualitybest cameravery good batteryranu rajpurohit
3292,3292,review-65cc08e9-2e2b-4868-9699-8bd13d10b3f1,Yasir Malayil,5,Highly recommended,good
3293,3293,review-f0254843-1857-48b4-a002-5bb2153fe2c7,Flipkart Customer,4,Very Good,nice product
3294,3294,review-311a4533-8484-4a5f-89bc-7a4acb650b07,Manjeet Singh,4,Delightful,hot weather gets hot due back glass amd starts hanging camera lags lot taken sunny day
3295,3295,review-1a52dba0-85b0-4c83-9b37-03f71bae4756,Pravin Shukla,3,Fair,delivered two days late phone old user interface camera average brought phone battery nothing much special like mi phones
3296,3296,review-2fb9f7a1-6f46-4c1c-80b8-99799f20de34,Mateen Shaikh,5,Terrific purchase,best phone
3297,3297,review-561e498d-1267-4a03-965d-4b9c36cdb2eb,Jigar Gajjar,5,Highly recommended,amazing performanceai camera disappoints sometimes pixelated images compromising details variable light source point sourceeven moto g3 captures far better detailson contrary night mode works like magic
3298,3298,review-20605c8b-6397-4314-a1b9-3740e9c88e8c,Subhrajit Banerjee,5,Great product,back camera awsomeand front camera would better battery backup awsome display awsome happy phone thanks redmi awsome deviceand big thanks flipkart fastest delivery got within 17 hrs order
3299,3299,review-0dffe0ad-43bf-4dac-8903-fee806580e36,Vijay Raj Verma,4,Value-for-money,great specs performance price con missing fast charger box
3300,3300,review-f206deb7-b62c-4c23-a66b-71392921ca0f,mahesh tiwari,1,Don't waste your money,issue network
3301,3301,review-ad8113b0-fc45-436a-9bde-62754354b4e2,Dilip Patel,1,Did not meet expectations,screen quality worst screen working properly automatically apps r turning price low think quality worst
3302,3302,review-eb59f040-eaca-4093-9c71-a5e03287a110,Flipkart Customer,4,Really Nice,nice product back camera doesnt click photos expected
3303,3303,review-63a9fc7c-4b19-4416-bd99-aa2ac71ffef9,Subhash Kumar,5,Must buy!,awsm phone great featuresfeels premium holdshiny fancy displayfabulous camera quality specially zoom 48 mp camerafantastic performance 464 675 sdand main thing issue lagging shifting camera 16 mp 48 mp fixed successfully lag camera
3304,3304,review-b3690020-e646-4ded-ba10-0b2133282265,Flipkart Customer,4,Nice product,picture quality good issue camera started get hanged clicking pictures overall good
3305,3305,review-459858dc-b6a6-4718-bde6-8af70dc1116e,suresh subramaniyan,2,Bad quality,feeling bad bying mobile lot network issue dont know either xiomo tested mobile network slow sometime sim card showing disconnected guys plz give genuine review feel everyone face network issue
3306,3306,review-1efaa2fb-94d2-404f-87a2-1ba65301f182,ashutosh,5,Terrific purchase,got phone 2 3 month launching trying book phone since 1st sale many friends bought local offline store paying 1500 2500 extra consistent redmi note series user redmi note 4 prosamazing camera google camera api support u click stunning night mode photosperformance also good playing high end games switching apps smoothbatter backup awesome previous redmi note phones areread
3307,3307,review-0d571d1e-debe-49a1-93e1-4b4e2e9f6108,Manshi Sahu,4,Good quality product,beautyfull
3308,3308,review-4c3ac993-e93c-4c7c-bf20-d7ac173c7677,Rajesh Kharche,1,Terrible product,software problem works mi software play store software doesnt support video music mi player use lots ads creepy use
3309,3309,review-aa1f993b-b8e3-4dda-95ef-ce4455cc4413,Dhirendra Pratap,4,Wonderful,awesome handset budget dont think much grab fast
3310,3310,review-28392e64-d233-49ba-8c56-147f9cf2fcba,satish singh,4,Delightful,superb camerabattery 4000mah discharge fast think mi issues batterythey shows big battery backup much use oneplus6 3350mah still gives backup mioverall best budget phone looks premium superb touch
